"","Code","Date","Time.x","Day","Station","Min Delay","Min Gap","Bound","Line","Vehicle","Code Description","Hour","Time Category","datetime","datetime_floor","Time.y","temperature_2m","precipitation"
"4886","MUIS",2024-04-16,18:25:00,"Tuesday","KING STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",5.8,0
"4887","MUIS",2024-04-20,16:20:00,"Saturday","ST CLAIR STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",5.9,0
"4888","MUIS",2024-05-16,02:40:00,"Thursday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",10.2,0
"4889","MUIS",2024-01-04,17:29:00,"Thursday","BATHURST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",-4,0
"4890","MUIS",2024-10-09,08:47:00,"Wednesday","SHEPPARD STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",8,"Peak",NA,NA,NA,NA,NA
"4891","MUIS",2024-04-26,00:58:00,"Friday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",0,"Non-Peak",NA,NA,"00:00",3.8,0
"4892","MUIS",2024-05-25,18:14:00,"Saturday","OSGOODE STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",12.6,0.4
"4893","MUIS",2024-03-04,02:16:00,"Monday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",4.3,0
"4894","MUIS",2024-11-06,18:29:00,"Wednesday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",15.1,0
"4895","MUIS",2024-09-20,16:54:00,"Friday","BATHURST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",19.7,0
"4896","MUIS",2024-10-15,19:30:00,"Tuesday","BLOOR STATION",0,0,"N","YU",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",9.5,0
"4897","MUIS",2024-08-26,01:46:00,"Monday","QUEEN'S PARK STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",21.9,0
"4898","MUIS",2024-08-26,01:53:00,"Monday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",21.9,0
"4899","MUIS",2024-01-12,08:21:00,"Friday","DONLANDS STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",8,"Peak",NA,NA,NA,NA,NA
"4900","MUIS",2024-03-17,17:27:00,"Sunday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",4.3,0.1
"4901","MUIS",2024-07-18,21:08:00,"Thursday","DONLANDS STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",21.1,0
"4902","MUIS",2024-12-30,17:45:00,"Monday","SCARBOROUGH CTR STATIO",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",3.8,0
"4903","MUIS",2024-12-20,15:42:00,"Friday","DUNDAS STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",15,"Peak",NA,NA,"15:00",-1.7,0.2
"4904","MUIS",2024-07-19,18:01:00,"Friday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",19.8,0
"4905","MUIS",2024-06-15,06:45:00,"Saturday","LESLIE STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",15.4,0
"4906","MUIS",2024-10-02,21:21:00,"Wednesday","SPADINA BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",18.4,0
"4907","MUIS",2024-02-15,14:02:00,"Thursday","BATHURST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",14,"Non-Peak",NA,NA,"14:00",-0.8,0
"4908","MUIS",2024-05-13,01:42:00,"Monday","SHEPPARD WEST STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",10.5,0
"4909","MUIS",2024-09-16,02:06:00,"Monday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",18.3,0
"4910","MUIS",2024-04-02,10:19:00,"Tuesday","DUNDAS STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",10,"Non-Peak",NA,NA,"10:00",3.8,0
"4911","MUIS",2024-08-02,17:03:00,"Friday","MAIN STREET STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",21.6,3.6
"4912","MUIS",2024-01-22,06:31:00,"Monday","KEELE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",-3.6,0
"4913","MUIS",2024-04-24,01:53:00,"Wednesday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",7.9,0.2
"4914","MUIS",2024-01-19,23:42:00,"Friday","QUEEN STATION",0,0,"N","YU",0,"Injured or ill Customer (In Station) - Transported",23,"Non-Peak",NA,NA,"23:00",-10,0
"4915","MUIS",2024-05-28,20:37:00,"Tuesday","WELLESLEY STATION",0,0,"N","YU",0,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",16.7,0
"4916","MUIS",2024-07-07,17:21:00,"Sunday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",19.2,0
"4917","MUIS",2024-10-07,16:06:00,"Monday","KENNEDY BD STATION",3,6,"W","BD",5010,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",14.5,0
"4918","MUIS",2024-05-14,20:49:00,"Tuesday","DON MILLS STATION",7,14,"W","SHP",6171,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",12.4,0
"4919","MUIS",2024-07-09,15:10:00,"Tuesday","DUNDAS STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",15,"Peak",NA,NA,"15:00",20.8,0
"4920","MUIS",2024-09-03,10:25:00,"Tuesday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",10,"Non-Peak",NA,NA,"10:00",12.8,0
"4921","MUIS",2024-09-27,19:27:00,"Friday","KING STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",19.1,0
"4922","MUIS",2024-11-10,15:34:00,"Sunday","DUNDAS STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",15,"Peak",NA,NA,"15:00",10.8,0
"4923","MUIS",2024-01-21,00:13:00,"Sunday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",0,"Non-Peak",NA,NA,"00:00",-6.6,0
"4924","MUIS",2024-02-26,19:16:00,"Monday","GREENWOOD STATION",0,0,"W","BD",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",2.8,0
"4925","MUIS",2024-01-17,01:16:00,"Wednesday","HIGHWAY 407 STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",-7.6,0
"4926","MUIS",2024-12-02,14:14:00,"Monday","ST GEORGE YUS STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",14,"Non-Peak",NA,NA,"14:00",-1.3,0
"4927","MUIS",2024-07-19,19:46:00,"Friday","SHEPPARD-YONGE STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",21.1,0
"4928","MUIS",2024-03-04,17:19:00,"Monday","ST ANDREW STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",4.4,0
"4929","MUIS",2024-05-14,22:24:00,"Tuesday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",12.8,0
"4930","MUIS",2024-12-11,02:23:00,"Wednesday","SHEPPARD STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",5.3,0.9
"4931","MUIS",2024-05-16,02:12:00,"Thursday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",10.2,0
"4932","MUIS",2024-01-04,17:16:00,"Thursday","QUEEN'S PARK STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",-4,0
"4933","MUIS",2024-08-16,23:31:00,"Friday","RUNNYMEDE STATION",0,0,"W","BD",5267,"Injured or ill Customer (In Station) - Transported",23,"Non-Peak",NA,NA,"23:00",23.1,0
"4934","MUIS",2024-12-14,01:30:00,"Saturday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",-3.8,0
"4935","MUIS",2024-05-18,13:48:00,"Saturday","ST CLAIR STATION",0,0,"N","YU",0,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",10.8,0
"4936","MUIS",2024-07-01,18:50:00,"Monday","WARDEN STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",19.2,0
"4937","MUIS",2024-04-21,21:19:00,"Sunday","COXWELL STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",7.5,0
"4938","MUIS",2024-02-17,06:52:00,"Saturday","YORK UNIVERSITY STATIO",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",-3.9,0
"4939","MUIS",2024-05-30,20:29:00,"Thursday","YONGE BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",15.3,0
"4940","MUIS",2024-01-23,01:03:00,"Tuesday","BROADVIEW STATION",0,0,"E","BD",5067,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",0.1,0.1
"4941","MUIS",2024-04-03,19:41:00,"Wednesday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",4.4,1.3
"4942","MUIS",2024-01-01,06:00:00,"Monday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",0.1,0.2
"4943","MUIS",2024-04-02,21:50:00,"Tuesday","YONGE BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",4.5,0.3
"4944","MUIS",2024-11-03,20:16:00,"Sunday","PAPE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",8,0
"4945","MUIS",2024-10-06,17:15:00,"Sunday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",19.7,1.3
"4946","MUIS",2024-03-04,07:46:00,"Monday","SPADINA BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",7,"Peak",NA,NA,"07:00",3.7,0
"4947","MUIS",2024-07-09,22:04:00,"Tuesday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",22.4,0
"4948","MUIS",2024-06-15,16:04:00,"Saturday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",16.8,0
"4949","MUIS",2024-02-26,17:37:00,"Monday","SPADINA YUS STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",3.3,0
"4950","MUIS",2024-05-25,09:23:00,"Saturday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",9,"Peak",NA,NA,NA,NA,NA
"4951","MUIS",2024-09-21,14:08:00,"Saturday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",14,"Non-Peak",NA,NA,"14:00",19.5,0
"4952","MUIS",2024-02-16,01:36:00,"Friday","CHRISTIE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",1.3,0
"4953","MUIS",2024-05-30,01:56:00,"Thursday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",14.5,0
"4954","MUIS",2024-02-23,01:52:00,"Friday","SHEPPARD WEST STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",3.5,0
"4955","MUIS",2024-10-22,18:25:00,"Tuesday","BAY STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",16.3,0
"4956","MUIS",2024-07-03,01:54:00,"Wednesday","FINCH WEST STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",18.5,0
"4957","MUIS",2024-02-15,02:11:00,"Thursday","LESLIE STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",-3.7,0
"4958","MUIS",2024-03-04,11:06:00,"Monday","MAIN STREET STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",11,"Non-Peak",NA,NA,"11:00",3.3,0
"4959","MUIS",2024-11-17,21:38:00,"Sunday","MUSEUM STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",9.7,0
"4960","MUIS",2024-01-24,08:06:00,"Wednesday","SUMMERHILL STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",8,"Peak",NA,NA,NA,NA,NA
"4961","MUIS",2024-09-09,05:49:00,"Monday","SPADINA BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",5,"Non-Peak",NA,NA,"05:00",15.8,0
"4962","MUIS",2024-01-28,20:05:00,"Sunday","DON MILLS STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",2.6,0.1
"4963","MUIS",2024-02-11,09:58:00,"Sunday","HIGH PARK STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",9,"Peak",NA,NA,NA,NA,NA
"4964","MUIS",2024-10-29,08:14:00,"Tuesday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",8,"Peak",NA,NA,NA,NA,NA
"4965","MUIS",2024-11-02,06:45:00,"Saturday","LANSDOWNE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",6.5,0
"4966","MUIS",2024-08-22,01:45:00,"Thursday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",17.7,0
"4967","MUIS",2024-03-04,16:57:00,"Monday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",4.3,0
"4968","MUIS",2024-11-27,13:35:00,"Wednesday","WARDEN STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",2.5,0
"4969","MUIS",2024-01-18,09:34:00,"Thursday","VICTORIA PARK STATION",0,0,"E","BD",0,"Injured or ill Customer (In Station) - Transported",9,"Peak",NA,NA,NA,NA,NA
"4970","MUIS",2024-02-08,22:12:00,"Thursday","KING STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",2.7,0
"4971","MUIS",2024-10-06,13:55:00,"Sunday","ROSEDALE STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",17.7,0
"4972","MUIS",2024-02-18,01:50:00,"Sunday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",-4.1,0
"4973","MUIS",2024-07-07,21:46:00,"Sunday","UNION STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",20.7,0
"4974","MUIS",2024-05-02,01:50:00,"Thursday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",9.2,0
"4975","MUIS",2024-08-08,23:11:00,"Thursday","CHRISTIE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",23,"Non-Peak",NA,NA,"23:00",21.6,0
"4976","MUIS",2024-04-02,18:43:00,"Tuesday","YORK UNIVERSITY STATIO",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",3.8,0.6
"4977","MUIS",2024-04-04,22:24:00,"Thursday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",2.6,0.1
"4978","MUIS",2024-02-11,01:11:00,"Sunday","ST ANDREW STATION",0,0,NA,"YU",5363,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",3.6,0
"4979","MUIS",2024-05-29,18:27:00,"Wednesday","BROADVIEW STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",14.6,0
"4980","MUIS",2024-09-17,02:16:00,"Tuesday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",17.7,0
"4981","MUIS",2024-10-18,02:04:00,"Friday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",12.5,0
"4982","MUIS",2024-04-16,16:06:00,"Tuesday","QUEEN STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",5.3,0
"4983","MUIS",2024-11-19,17:59:00,"Tuesday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",17,"Peak",NA,NA,"17:00",8.4,0
"4984","MUIS",2024-01-19,20:03:00,"Friday","QUEEN STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",20,"Non-Peak",NA,NA,"20:00",-8.7,0
"4985","MUIS",2024-11-26,12:18:00,"Tuesday","SHERBOURNE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",12,"Non-Peak",NA,NA,"12:00",7.1,0.1
"4986","MUIS",2024-10-14,23:24:00,"Monday","WELLESLEY STATION",0,0,"S","YU",0,"Injured or ill Customer (In Station) - Transported",23,"Non-Peak",NA,NA,"23:00",10.1,0
"4987","MUIS",2024-04-11,13:08:00,"Thursday","UNION STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",5.7,0.7
"4988","MUIS",2024-04-11,12:42:00,"Thursday","LANSDOWNE STATION",0,0,"W","BD",5162,"Injured or ill Customer (In Station) - Transported",12,"Non-Peak",NA,NA,"12:00",5.9,2.9
"4989","MUIS",2024-04-20,00:26:00,"Saturday","SHEPPARD STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",0,"Non-Peak",NA,NA,"00:00",8.2,0
"4990","MUIS",2024-03-05,19:49:00,"Tuesday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",7.3,0
"4991","MUIS",2024-10-01,18:17:00,"Tuesday","WELLESLEY STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",18,"Peak",NA,NA,"18:00",20,0
"4992","MUIS",2024-03-19,22:08:00,"Tuesday","DON MILLS STATION",0,0,NA,"SHP",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",1.4,0.3
"4993","MUIS",2024-02-02,01:24:00,"Friday","KING STATION",0,0,"N","YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",2.7,0.1
"4994","MUIS",2024-01-04,06:57:00,"Thursday","BLOOR STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",0.9,0
"4995","MUIS",2024-02-28,21:52:00,"Wednesday","ST CLAIR STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",-0.5,0
"4996","MUIS",2024-04-06,01:15:00,"Saturday","YORK MILLS STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",3.6,0
"4997","MUIS",2024-03-01,04:23:00,"Friday","SPADINA BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",4,"Non-Peak",NA,NA,"04:00",-2.7,0
"4998","MUIS",2024-11-01,02:03:00,"Friday","BATHURST STATION",0,0,"E","BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",14.7,0.2
"4999","MUIS",2024-08-25,08:21:00,"Sunday","JANE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",8,"Peak",NA,NA,NA,NA,NA
"5000","MUIS",2024-06-23,16:07:00,"Sunday","QUEEN STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",18.6,0.1
"5001","MUIS",2024-04-23,02:15:00,"Tuesday","KENNEDY BD STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",7.2,0
"5002","MUIS",2024-02-01,19:03:00,"Thursday","WARDEN STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",3.3,0
"5003","MUIS",2024-07-25,19:03:00,"Thursday","BATHURST STATION",0,0,"N","BD",0,"Injured or ill Customer (In Station) - Transported",19,"Non-Peak",NA,NA,"19:00",22.1,0
"5004","MUIS",2024-01-19,01:38:00,"Friday","FINCH STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",1,"Non-Peak",NA,NA,"01:00",-3,0
"5005","MUIS",2024-04-18,06:13:00,"Thursday","KIPLING STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",5.6,0.1
"5006","MUIS",2024-05-11,21:06:00,"Saturday","SHEPPARD STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",10.4,0.5
"5007","MUIS",2024-07-10,16:55:00,"Wednesday","YORKDALE STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",16,"Peak",NA,NA,"16:00",19.6,2.5
"5008","MUIS",2024-10-17,21:19:00,"Thursday","KEELE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",21,"Non-Peak",NA,NA,"21:00",12.7,0
"5009","MUIS",2024-01-03,06:15:00,"Wednesday","UNION STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",6,"Non-Peak",NA,NA,"06:00",0.6,0
"5010","MUIS",2024-03-26,02:21:00,"Tuesday","DUNDAS WEST STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",2,"Non-Peak",NA,NA,"02:00",5.9,0
"5011","MUIS",2024-06-17,13:42:00,"Monday","KEELE STATION",0,0,NA,"BD",0,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",15.2,0
"5012","MUIS",2024-01-12,10:15:00,"Friday","VAUGHAN MC STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",10,"Non-Peak",NA,NA,"10:00",-0.1,0
"5013","MUIS",2024-01-06,13:45:00,"Saturday","SPADINA YUS STATION",13,17,"S","YU",6071,"Injured or ill Customer (In Station) - Transported",13,"Non-Peak",NA,NA,"13:00",0.9,0.1
"5014","MUIS",2024-09-06,23:13:00,"Friday","FINCH WEST STATION",8,16,"N","YU",5771,"Injured or ill Customer (In Station) - Transported",23,"Non-Peak",NA,NA,"23:00",19.5,0.8
"5015","MUIS",2024-04-15,22:14:00,"Monday","DUNDAS STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",22,"Non-Peak",NA,NA,"22:00",11.3,0
"5016","MUIS",2024-02-14,10:18:00,"Wednesday","QUEEN STATION",0,0,NA,"YU",0,"Injured or ill Customer (In Station) - Transported",10,"Non-Peak",NA,NA,"10:00",-6.2,0
